platform,content_id,author,text,title,description,hashtags,view_count,like_count,comment_count,engagement_score,posted_at,url,duration_seconds
tiktok,7416446551658220807,blameless.glory,"Transform  your dry, dull chapped lips into a smooth kissable pout👄 in the early morning with-
❤️𝐋𝐀𝐍𝐄𝐈𝐆𝐄 𝐋𝐢𝐩 𝐒𝐥𝐞𝐞𝐩𝐢𝐧𝐠 𝐌𝐚𝐬𝐤 𝐄𝐗 - 3g

This is a  nourishing overnight lip mask that gently exfoliates and softens while you sleep.🥰

HOW TO USE:
- Before going to bed at night, coat your lips with an even layer of Lip Sleeping Mask  and leave it on overnight.
- The next morning, gently wipe the lips with a tissue or cotton pad.

❗We give you 100% original products guarantee❗
❤️Inbox us to order or if you have any queries feel free to inbox❤️

#laneige #lipsleepingmaskex #laneigelipsleepingmaskex #Bellesta #Bellestabd #Skincare #Authentic #Koreanskincare #Discount #Sale #Beauty",,"Transform  your dry, dull chapped lips into a smooth kissable pout👄 in the early morning with-
❤️𝐋𝐀𝐍𝐄𝐈𝐆𝐄 𝐋𝐢𝐩 𝐒𝐥𝐞𝐞𝐩𝐢𝐧𝐠 𝐌𝐚𝐬𝐤 𝐄𝐗 - 3g

This is a  nourishing overnight lip mask that gently exfoliates and softens while you sleep.🥰

HOW TO USE:
- Before going to bed at night, coat your lips with an even layer of Lip Sleeping Mask  and leave it on overnight.
- The next morning, gently wipe the lips with a tissue or cotton pad.

❗We give you 100% original products guarantee❗
❤️Inbox us to order or if you have any queries feel free to inbox❤️

#laneige #lipsleepingmaskex #laneigelipsleepingmaskex #Bellesta #Bellestabd #Skincare #Authentic #Koreanskincare #Discount #Sale #Beauty","laneige,lipsleepingmaskex,laneigelipsleepingmaskex,bellesta,bellestabd,skincare,authentic,koreanskincare,discount,sale,beauty",17500,152,0,290,,https://www.tiktok.com/@blameless.glory/video/7416446551658220807,0
tiktok,7034159273848360238,denverskindoc,Is this K beauty hit worth it? #LearnOnTikTok #shopwithme #laneige #kbeauty #skincare #myrecommendation #dermreviews,,Is this K beauty hit worth it? #LearnOnTikTok #shopwithme #laneige #kbeauty #skincare #myrecommendation #dermreviews,"learnontiktok,shopwithme,laneige,kbeauty,skincare,myrecommendation,dermreviews",503700,9215,123,9902,,https://www.tiktok.com/@denverskindoc/video/7034159273848360238,0
tiktok,7387122211661876510,makeupbychina,"It’s so soft I just wanna keep swiping the little brush😩 

@laneige_us Lip Sleeping Mask (Berry/Fruits Rouges)

-
#makeup#lips#lipgloss#lipmask#fypツ ",,"It’s so soft I just wanna keep swiping the little brush😩 

@laneige_us Lip Sleeping Mask (Berry/Fruits Rouges)

-
#makeup#lips#lipgloss#lipmask#fypツ ",",makeup,lips,lipgloss,lipmask,fypツ",1300000,22400,290,32973,,https://www.tiktok.com/@makeupbychina/video/7387122211661876510,0
tiktok,7246841570861829419,laneige_us,"Replying to @almafredriksen1   One mixed Pink Lemonade Lip Sleeping Mask coming right up! Hope this satisfies your desires to mix Pink Lemonade 😘

Scoop up this limited edition flavor @sephora @Amazon and on our site

#Laneige #lipsleepingmask #satisfyingvideo #lipgloss #lips #showyourscoop",,"Replying to @almafredriksen1   One mixed Pink Lemonade Lip Sleeping Mask coming right up! Hope this satisfies your desires to mix Pink Lemonade 😘

Scoop up this limited edition flavor @sephora @Amazon and on our site

#Laneige #lipsleepingmask #satisfyingvideo #lipgloss #lips #showyourscoop",",,,laneige,lipsleepingmask,satisfyingvideo,lipgloss,lips,showyourscoop",10600000,613300,2963,646082,,https://www.tiktok.com/@laneige_us/video/7246841570861829419,0
tiktok,7346918755693497646,ipushkareva_makeup,"I Used @laneige_us Lip Sleeping Mask For 7 Nights ✨(Honest Review!).  

#laneige #laneigelipmask #viralmakeup ",,"I Used @laneige_us Lip Sleeping Mask For 7 Nights ✨(Honest Review!).  

#laneige #laneigelipmask #viralmakeup ",",laneige,laneigelipmask,viralmakeup",597200,28400,99,29099,,https://www.tiktok.com/@ipushkareva_makeup/video/7346918755693497646,0
tiktok,7392760267081289002,roncosmeticchemist,"Do you really need a lip mask? 👄 

@beautystat cosmetic chemist review of Laneige lip sleeping mask 

The lips are a thin skinned area that are prone to dryness and chapping. 

The Laneige lip mask contains murumuru seed butter, shea butter, coconut oil and waxes to make it thick, rich and emollient on the lips.  
And this gummy bear flavor is powerful.

The key times to apply a lip treatment is after cleansing and before bed.
So a lip mask makes sense before you go to sleep.

But you can get similar results from any rich lip treatment.

I love rhode peptide lip treatment and Wyn Beauty by Serena Williams 

#lipmask
#laneige
#rhode 
#serenawilliams 
@laneige_us @rhode skin @WYN BEAUTY @Serenawilliams @Hailey Bieber ",,"Do you really need a lip mask? 👄 

@beautystat cosmetic chemist review of Laneige lip sleeping mask 

The lips are a thin skinned area that are prone to dryness and chapping. 

The Laneige lip mask contains murumuru seed butter, shea butter, coconut oil and waxes to make it thick, rich and emollient on the lips.  
And this gummy bear flavor is powerful.

The key times to apply a lip treatment is after cleansing and before bed.
So a lip mask makes sense before you go to sleep.

But you can get similar results from any rich lip treatment.

I love rhode peptide lip treatment and Wyn Beauty by Serena Williams 

#lipmask
#laneige
#rhode 
#serenawilliams 
@laneige_us @rhode skin @WYN BEAUTY @Serenawilliams @Hailey Bieber ",",lipmask,laneige,rhode,serenawilliams,,,,,",210100,2630,114,3188,,https://www.tiktok.com/@roncosmeticchemist/video/7392760267081289002,0
tiktok,7434230673050717482,keira_knox,@laneige_us #laneige #acne #acneproneskin #fyp #tiktokshop #skincare #moisturizing ,,@laneige_us #laneige #acne #acneproneskin #fyp #tiktokshop #skincare #moisturizing ,",laneige,acne,acneproneskin,fyp,tiktokshop,skincare,moisturizing",38800,203,4,241,,https://www.tiktok.com/@keira_knox/video/7434230673050717482,0
tiktok,7563336188241792287,glazed.by.dani,In LOVE with @laneige_us water sleeping mask 😍😍#creatorsearchinsights #glassskin #skincare #nightroutine #laneige ,,In LOVE with @laneige_us water sleeping mask 😍😍#creatorsearchinsights #glassskin #skincare #nightroutine #laneige ,",creatorsearchinsights,glassskin,skincare,nightroutine,laneige",10300,179,5,213,,https://www.tiktok.com/@glazed.by.dani/video/7563336188241792287,0
tiktok,7346423528230735109,pamperplace,"not sponsored, just love the laneige cica sleeping mask 🌿🌟🤍 great for sensitive/reactive/acne prone skin types & combatting irritation from exfoliation 

🏷️#laneige #cicasleepingmask #laneigemask #acne #acnereview #laneigereview #cica #kbeauty #sleepingmask @laneigeca ",,"not sponsored, just love the laneige cica sleeping mask 🌿🌟🤍 great for sensitive/reactive/acne prone skin types & combatting irritation from exfoliation 

🏷️#laneige #cicasleepingmask #laneigemask #acne #acnereview #laneigereview #cica #kbeauty #sleepingmask @laneigeca ","laneige,cicasleepingmask,laneigemask,acne,acnereview,laneigereview,cica,kbeauty,sleepingmask,",255400,2804,54,3431,,https://www.tiktok.com/@pamperplace/video/7346423528230735109,0
tiktok,7490247718477073672,laneige_id,Which sleeping mask is for you? 💗💙 #laneige #laneigeid ,,Which sleeping mask is for you? 💗💙 #laneige #laneigeid ,"laneige,laneigeid",26700,108,6,150,,https://www.tiktok.com/@laneige_id/video/7490247718477073672,0
tiktok,7571745247202462990,mal.rose90,"Do you want skin that looks and feels plumper, firmer and radiant? This hydration formula works while you sleep, wake up with beautiful glowing skin. ✨️✨️Invest in yourself✨️✨️ #tiktokshop #skincare #laneigesleepingmask ",,"Do you want skin that looks and feels plumper, firmer and radiant? This hydration formula works while you sleep, wake up with beautiful glowing skin. ✨️✨️Invest in yourself✨️✨️ #tiktokshop #skincare #laneigesleepingmask ","tiktokshop,skincare,laneigesleepingmask",505,27,25,86,,https://www.tiktok.com/@mal.rose90/video/7571745247202462990,0
tiktok,7360739734898953515,beautywithtayy_,"#gifted_by_laneige The bouncy & firm sleeping mask by @laneige_us lived up to the hype 💗

#laneige #overnightmask #skincare #skincaretiktok #foryoupage ",,"#gifted_by_laneige The bouncy & firm sleeping mask by @laneige_us lived up to the hype 💗

#laneige #overnightmask #skincare #skincaretiktok #foryoupage ","gifted_by_laneige,,laneige,overnightmask,skincare,skincaretiktok,foryoupage",74600,796,24,1126,,https://www.tiktok.com/@beautywithtayy_/video/7360739734898953515,0
tiktok,7098874893126831406,lorraemarketing,My current favorite skincare product! @laneige_us #ugc #skincare #skincareroutine #ugccreator #ugctips #contentcreator #favoriteproducts #usergeneratedcontent,,My current favorite skincare product! @laneige_us #ugc #skincare #skincareroutine #ugccreator #ugctips #contentcreator #favoriteproducts #usergeneratedcontent,",ugc,skincare,skincareroutine,ugccreator,ugctips,contentcreator,favoriteproducts,usergeneratedcontent",511000,6175,58,7239,,https://www.tiktok.com/@lorraemarketing/video/7098874893126831406,0
tiktok,6913349136972598533,dermdoctor,Laneige Lip Sleeping Mask #laneigelipmask #skincare #dermatologist #chappedlips #glowup #skincareroutine,,Laneige Lip Sleeping Mask #laneigelipmask #skincare #dermatologist #chappedlips #glowup #skincareroutine,"laneigelipmask,skincare,dermatologist,chappedlips,glowup,skincareroutine",5300000,193700,1041,205130,,https://www.tiktok.com/@dermdoctor/video/6913349136972598533,0
tiktok,7349929529139301665,yohankaa,"Pro více beauty videí mi dej follow 🩷
#stylevanaeu #kbeauty #carenel #lipmask #laneige #blogerka #recenze #dupe #sephora #stylevana ",,"Pro více beauty videí mi dej follow 🩷
#stylevanaeu #kbeauty #carenel #lipmask #laneige #blogerka #recenze #dupe #sephora #stylevana ","stylevanaeu,kbeauty,carenel,lipmask,laneige,blogerka,recenze,dupe,sephora,stylevana",17300,971,13,1114,,https://www.tiktok.com/@yohankaa/video/7349929529139301665,0
tiktok,7585472916062604574,tamsin6673,"My holy grail for sensitive/seasonal skin ✨ #LaneigeSleepingMask Creamy texture, fast-absorbing, no greasiness—pores look smaller! #hydratingmask ",,"My holy grail for sensitive/seasonal skin ✨ #LaneigeSleepingMask Creamy texture, fast-absorbing, no greasiness—pores look smaller! #hydratingmask ","laneigesleepingmask,hydratingmask",46,0,0,0,,https://www.tiktok.com/@tamsin6673/video/7585472916062604574,0
tiktok,7196635436658281733,dottieclean,It’s a product *made for slugging* that won’t block your pores!! #slugging #noncomodogenic #skincare #sleepingmask #glowyskin #skincareroutine #cleangirl ,,It’s a product *made for slugging* that won’t block your pores!! #slugging #noncomodogenic #skincare #sleepingmask #glowyskin #skincareroutine #cleangirl ,"slugging,noncomodogenic,skincare,sleepingmask,glowyskin,skincareroutine,cleangirl",427600,5508,81,6075,,https://www.tiktok.com/@dottieclean/video/7196635436658281733,0
tiktok,7486455783782124822,sophiealicep_skincare,"Me lo avete chiesto in tantissimi (per davvero pare) 🩷💙

#sleepingmask #laneige @LANEIGE Europe @Sephora Italia #skincare #informatorecosmetico #skinexpert #maschera #nightmask #collagene #sephora #sephorabeautycommunity #mascheranotte #skincaretips",,"Me lo avete chiesto in tantissimi (per davvero pare) 🩷💙

#sleepingmask #laneige @LANEIGE Europe @Sephora Italia #skincare #informatorecosmetico #skinexpert #maschera #nightmask #collagene #sephora #sephorabeautycommunity #mascheranotte #skincaretips","sleepingmask,laneige,,,skincare,informatorecosmetico,skinexpert,maschera,nightmask,collagene,sephora,sephorabeautycommunity,mascheranotte,skincaretips",21400,398,18,470,,https://www.tiktok.com/@sophiealicep_skincare/video/7486455783782124822,0
tiktok,7333297134332103969,luname_cz,"Odpovědět uživateli @Lucie Dokoukejte video do konce 👉 čeká tam na vás překvapení! 🤩 Laneige produkty a další korejskou kosmetiku zakoupíte na e-shopu Luname 🌸

#laneigelipsleepingmask #korejskakosmetika #luname #lunameczsk #maskanarty #naskladneno #naskladneni #smallbusinesscz #pecujicikosmetika #korejskakozmetika ",,"Odpovědět uživateli @Lucie Dokoukejte video do konce 👉 čeká tam na vás překvapení! 🤩 Laneige produkty a další korejskou kosmetiku zakoupíte na e-shopu Luname 🌸

#laneigelipsleepingmask #korejskakosmetika #luname #lunameczsk #maskanarty #naskladneno #naskladneni #smallbusinesscz #pecujicikosmetika #korejskakozmetika ",",laneigelipsleepingmask,korejskakosmetika,luname,lunameczsk,maskanarty,naskladneno,naskladneni,smallbusinesscz,pecujicikosmetika,korejskakozmetika",19300,1333,23,1385,,https://www.tiktok.com/@luname_cz/video/7333297134332103969,0
tiktok,7417082619982105888,adelinaavrm,K-beauty haul de pe @SkinGuru.ro + review Laneige sleeping mask 💦✨🎀 #laneigelipmask #kbeauty #kbeautyskincare #koreanproducts #haul #skincare ,,K-beauty haul de pe @SkinGuru.ro + review Laneige sleeping mask 💦✨🎀 #laneigelipmask #kbeauty #kbeautyskincare #koreanproducts #haul #skincare ,",laneigelipmask,kbeauty,kbeautyskincare,koreanproducts,haul,skincare",36100,2275,19,2412,,https://www.tiktok.com/@adelinaavrm/video/7417082619982105888,0
tiktok,7540341338215091478,wyrld.app,"Laneige Lip Sleeping Mask Berry jetzt für 20,99€ auf wyrld.de in Yana’s Raum ",,"Laneige Lip Sleeping Mask Berry jetzt für 20,99€ auf wyrld.de in Yana’s Raum ",,68800,148,3,172,,https://www.tiktok.com/@wyrld.app/video/7540341338215091478,0
tiktok,7562243202556710166,alexandra__ber,Τέλειο και πριν και μετά πάντως αυτό είναι σίγουρο!🤭 @LANEIGE Europe @Sephora Greece #Laneige #StrawberryShortcakeMask #LipSleepingMask #FunLipCare #ThreeLayersOfCare ,,Τέλειο και πριν και μετά πάντως αυτό είναι σίγουρο!🤭 @LANEIGE Europe @Sephora Greece #Laneige #StrawberryShortcakeMask #LipSleepingMask #FunLipCare #ThreeLayersOfCare ,",,laneige,strawberryshortcakemask,lipsleepingmask,funlipcare,threelayersofcare",193500,13200,45,13806,,https://www.tiktok.com/@alexandra__ber/video/7562243202556710166,0
tiktok,7385824569178836257,_petanovotna_,Tyhle masky od @LANEIGE Europe jsou za mě naprosto skvělý! ✨ Používám je jako poslední krok v mojí skincare rutině a naprosto to M I L U J U 🤍 Pořídit si je můžete v @Sephora Czech Republic 🫶🏻 #laneigesleepingmask #laneige #sephoraczechrepublic ,,Tyhle masky od @LANEIGE Europe jsou za mě naprosto skvělý! ✨ Používám je jako poslední krok v mojí skincare rutině a naprosto to M I L U J U 🤍 Pořídit si je můžete v @Sephora Czech Republic 🫶🏻 #laneigesleepingmask #laneige #sephoraczechrepublic ,",,laneigesleepingmask,laneige,sephoraczechrepublic",35200,2204,1,2260,,https://www.tiktok.com/@_petanovotna_/video/7385824569178836257,0
tiktok,7377278965318225184,laetitiaschahl0,Réponse à @Léa #laneigelipmask #laneige #laneigeus #sleepingmask #newpharma #produitoffert #skincare #hydratation #hydratationdelapeau ,,Réponse à @Léa #laneigelipmask #laneige #laneigeus #sleepingmask #newpharma #produitoffert #skincare #hydratation #hydratationdelapeau ,",laneigelipmask,laneige,laneigeus,sleepingmask,newpharma,produitoffert,skincare,hydratation,hydratationdelapeau",84600,953,27,1163,,https://www.tiktok.com/@laetitiaschahl0/video/7377278965318225184,0
tiktok,7463214729117420822,sofiamavd,Ερωτεύτηκα ,,Ερωτεύτηκα ,,55000,2417,3,2606,,https://www.tiktok.com/@sofiamavd/video/7463214729117420822,0
tiktok,7294300338398530848,avissa.cro,Trendi sranja koja sam kupila 💀 Laneige sleeping maska za usne je pomela društvene mreže i naravno da sam ju morala isprobati 😂 Piši mi jesi isprobao i kakav ti je 🧐 #CapCut #laneigemaska #laneigesleepingmask #maskazausne #usnice #kozmetika #recenzija #trendisranja #avissa #balkanmakeup #balkan #balkantiktok #njegausnica #fyp ,,Trendi sranja koja sam kupila 💀 Laneige sleeping maska za usne je pomela društvene mreže i naravno da sam ju morala isprobati 😂 Piši mi jesi isprobao i kakav ti je 🧐 #CapCut #laneigemaska #laneigesleepingmask #maskazausne #usnice #kozmetika #recenzija #trendisranja #avissa #balkanmakeup #balkan #balkantiktok #njegausnica #fyp ,"capcut,laneigemaska,laneigesleepingmask,maskazausne,usnice,kozmetika,recenzija,trendisranja,avissa,balkanmakeup,balkan,balkantiktok,njegausnica,fyp",97000,4785,30,4959,,https://www.tiktok.com/@avissa.cro/video/7294300338398530848,0
tiktok,7371819202749009184,ceciliaulveras,Reklam för @LANEIGE Europe @Sephora Scandinavia om du har torr och matt hud är den här nattmasken från Laneige PERFEKT! använd 2-3 gånger i veckan och vakna upp med plumpad och återfuktad hud 🌸 #laneigeeurope #laneige #laneigesleepingmask #hudvård #hudvårdstips #torrhud #nattmask #sleepingmask #slowaging #sephora_scandinavia,,Reklam för @LANEIGE Europe @Sephora Scandinavia om du har torr och matt hud är den här nattmasken från Laneige PERFEKT! använd 2-3 gånger i veckan och vakna upp med plumpad och återfuktad hud 🌸 #laneigeeurope #laneige #laneigesleepingmask #hudvård #hudvårdstips #torrhud #nattmask #sleepingmask #slowaging #sephora_scandinavia,",,laneigeeurope,laneige,laneigesleepingmask,hudvård,hudvårdstips,torrhud,nattmask,sleepingmask,slowaging,sephora_scandinavia",9663,325,19,390,,https://www.tiktok.com/@ceciliaulveras/video/7371819202749009184,0
tiktok,7027851246631505158,_sairem,Reply to @terka.nesnerka_3 Laneige lip sleeping mask 🥰 #sairem #welovefuncz,,Reply to @terka.nesnerka_3 Laneige lip sleeping mask 🥰 #sairem #welovefuncz,",sairem,welovefuncz",48400,6184,16,6234,,https://www.tiktok.com/@_sairem/video/7027851246631505158,0
tiktok,7584937171606375693,powerandpixiedust,This lip mask by @laneige_us has been a lifesaver for my dry cracked lips #tiktokshopcreatorpicks #holidayhaul #drylips #TikTokCreatorSearchInsightsIncentive ,,This lip mask by @laneige_us has been a lifesaver for my dry cracked lips #tiktokshopcreatorpicks #holidayhaul #drylips #TikTokCreatorSearchInsightsIncentive ,",tiktokshopcreatorpicks,holidayhaul,drylips,tiktokcreatorsearchinsightsincentive",300,4,2,8,,https://www.tiktok.com/@powerandpixiedust/video/7584937171606375693,0
